id,value
32539162790,86
21695339128,7
32535959017,84
32537720289,69
32541902816,33
32535959065,77
5186508,43
32539759126,30
32539759128,70
32536062493,92
32538368984,92
32536150583,96
32536150586,48
32536655382,55
32537670593,18
32538675001,57
32539483928,100
32539483929,14
32539483930,43
32541817951,26
43389221954,100
65081716928,45
32541795119,89
32536062733,69
32537822954,44
32539897359,48
32536062736,21
32536062742,8
32536027233,62
32539469437,15
54227076117,20
32537822956,93
21692138945,91
21697954119,40
32536062459,93
32536071193,75
32536132893,58
32536132894,66
32536139895,76
32536139899,56
32536139902,7
32536139904,53
32536293287,56
32536487056,93
32537517857,39
32537517858,24
32537517859,19
32537517860,21
32537726907,27
32537726909,17
32539461360,38
32539752606,38
32539752607,28
32539752608,48
32539752609,88
32539752611,93
32539752612,57
32539759121,80
32540821832,12
32541737572,31
32541779860,40
32541779863,73
32541779867,5
32541779869,8
10859968112,11
32541779000,79
10845672239,70
10845752921,47
10846092588,84
10848045249,30
10848903542,97
10850037343,50
10850253810,94
10851237753,90
10862869693,67
21692768423,55
21699635303,13
21700302421,91
32536120209,34
32536126052,69
32536126053,27
32536126054,27
32536126055,38
32536126056,87
32536347983,70
32537670134,42
32537670135,14
32539614008,86
32539614009,58
32539614010,87
32539614082,33
32539614084,12
32540806311,57
32541612571,94
32541612576,42
32541758289,14
32541758294,100
32536132882,82
32539759565,39
32540718666,87
10855034879,21
6808051,61
32539759567,86
54226494396,36
32539759555,12
32536071165,87
32541453792,74
32537663199,99
32540860549,23
32539648712,79
32540595900,16
10845688779,95
10849003497,1
10854372505,96
10857100458,72
32536287712,16
32538742603,60
32538749866,44
32538749871,49
10859968881,20
32540861971,100
32540861969,74
32537517547,4
10856916515,29
32541778988,19
10854695889,95
32540903907,59
17709356,77
18056185,72
10846862854,49
10848753807,95
10851237587,30
10851794230,18
21690890002,59
32536394583,22
32540806308,9
5792801,35
10862870423,64
10863407334,28
21691420536,77
21693837015,49
32537663200,50
2316354,12
32536071174,21
32540861966,100
32536287710,1
10856916299,58
32538749862,27
32540595903,15
32538511369,77
32536417507,65
10856805687,15
159483,78
32536132891,46
32541437010,67
21695338986,52
32536132892,56
1787523,5
10854696106,71
10855028849,88
10856805923,97
6807884,39
10853301659,38
32536487061,54
32537830149,69
32537830150,80
32539461359,71
159518,39
32539461358,34
21700302343,51
21693096922,25
32541778996,52
32539162697,2
5760513,2
6808112,59
10854702369,49
32538674998,42
32541612578,69
32541612586,46
32537517549,13
32538511395,61
32536071191,20
10856805574,27
32536418241,42
32539774867,46
32539774868,83
32539897243,40
32541759987,37
32536418252,46
32536418261,73
32536418230,93
32536418228,27
32537501571,24
10862877898,8
21695338856,39
21695451595,27
32536326613,35
32539752487,99
32539752488,4
32539752489,81
32541721985,6
32541721988,82
43389222070,74
43391778936,95
16784381,62
16784382,93
10847241848,6
10852275478,34
21692111328,45
21697953581,25
32539649497,99
43393945821,5
32536418224,58
32537538060,94
10852578386,20
32541665274,54
21691315809,58
10863733964,53
16935342,96
16935340,26
16935343,59
18197946,5
10845688895,69
75932774542,49
32539774869,29
32538376322,74
32538679638,24
32539462359,65
32541979058,98
10856584663,6
10852275319,34
32541776452,24
32538505275,28
16784324,18
17179871,92
10850207601,7
10850605318,32
10850910514,92
10853470644,58
10856546258,84
10859509239,87
21692884673,76
32536147346,85
32536147351,55
32537518270,75
32537518271,60
32537518274,4
32539648963,44
32539648964,35
32539648965,44
32540919562,74
32541780394,87
32541780399,25
32541939877,24
32541581251,32
32537809150,96
32541581267,89
21692943891,4
32541581264,87
32539597731,32
32541581254,32
32539597732,20
32537809147,83
75933690090,59
32541581260,38
32541581257,88
32537809148,19
32537809149,61
32539597733,20
32536327688,48
32536327690,50
32538680424,86
32539656778,92
32539656777,5
16935344,6
17179840,39
32540806386,70
32539656776,56
32539774866,85
32541759984,23
32539774865,57
32536417985,20
32537809215,3
32541759981,70
32537538059,32
32541581381,57
32538743644,92
10860069827,39
32541795988,76
54227264700,29
32540594921,27
32539469982,47
21695338927,8
32537809207,33
32540108763,72
32540594924,73
10860069450,36
21695451851,62
10863286790,63
32538589156,81
32538846905,45
32540920016,93
32536425878,39
32539469516,58
32536405703,38
32540719323,1
32540719326,48
32538675483,83
32538675480,8
43395372794,47
32537720311,26
32539759207,31
14930460,78
10854702438,7
32541795214,61
32535959112,96
32541902851,40
10862982205,44
32536055715,38
32541902727,35
32536055717,85
32541029378,87
32537822592,6
32536142561,30
32537822594,20
32537720307,79
32539598825,35
21692111333,64
10848953217,16
10859815896,48
32541940023,68
32540799209,37
32540740573,72
32540740577,62
32536055724,31
32540916569,19
14930420,95
14930430,13
15076983,51
15137927,16
15264533,98
16784315,6
17126688,66
17179870,65
10845332422,67
10845752927,97
10846812429,55
10847227053,62
10847813260,33
10847813261,78
10848193295,76
10848897880,17
10849435258,77
10849435259,79
10850037272,44
10850207345,67
10850253840,34
10851034534,22
10851590777,57
10852272005,92
10852320615,15
10853116535,8
10853301397,5
10853470504,61
10853470505,68
10853776573,43
10854496869,23
10854496870,95
10854496888,86
10854591733,22
10854591734,12
10854591735,53
10854591736,58
10854591737,18
10854591775,81
10854799207,37
10855822318,78
10855822319,86
10855822320,27
10855822321,77
10855822322,81
10857100640,62
10857326396,87
10857326397,8
10857326398,54
10857326399,68
10858832701,22
10859484579,98
10859509780,63
10859567647,76
10859672692,45
10859672693,42
10859672694,100
10859673085,8
10863128625,95
10863128977,5
32536103328,84
32536103330,52
32536103337,74
32536103338,39
32536103357,68
32536103367,46
32536110781,9
32536127452,90
32537662562,97
32537664799,13
32537830151,54
32537830152,53
32537830153,37
32538840314,26
32539192643,85
32539607243,23
32541810396,41
32541810401,98
43387868610,9
32536028155,56
8841375,59
21695451718,85
32535959126,25
32535959131,38
32535959137,71
32535959145,47
32535970383,11
32536028146,20
32536055733,63
32536286969,85
32536286970,45
32536286971,2
32536286972,61
32536286991,30
32536287619,5
32536357295,85
32536357306,46
32536357312,67
32536357316,47
32536357320,42
32536393986,39
32536703892,15
32537470607,81
32537720313,24
32537720315,62
32537720317,15
32537720319,56
32537720321,37
32537720323,73
32537720325,96
32537720327,48
32537720329,99
32537720331,92
32537755922,72
32537822600,100
32537822602,11
32538635457,98
32538675574,2
32538675576,91
32538675579,70
32538675581,56
32538675585,45
32538675587,23
32539598827,69
32539598828,63
32539598829,64
32539598830,15
32539598831,20
32539598832,7
32539598833,78
32539598834,38
32539868823,87
32541030084,53
32541030087,29
32541030090,97
32541030092,91
32541030095,5
32541030098,95
32541462181,69
32541462185,23
32541902734,85
32541902737,11
32541902865,9
32541902870,49
32541902874,66
32541902876,46
32541902883,46
32541902887,20
32541902889,7
32541979117,56
43389572271,84
21695451935,23
32536055739,45
32536055745,81
32536055748,47
32536055750,30
32536055754,35
32536055756,43
32536055758,32
32536062571,88
32536062584,80
32536062588,65
32536062593,95
32536127149,50
32536140455,17
32536287524,38
32536357340,32
32536357344,88
32536357349,12
32536357354,97
32536357357,60
32536357369,82
32536357372,4
32536357375,4
32536357378,60
32536357386,10
32536357396,74
32536357398,87
32536357399,22
32536357402,39
32536357406,66
32536357411,96
32536357413,17
32536357417,59
32536357420,86
32536357423,21
32537187238,3
32537610613,58
32537720339,85
32537720341,21
32537720343,79
32537720345,10
32537720347,22
32537720349,8
32537720351,60
32537720353,7
32537720355,11
32537720357,41
32537720359,83
32537720361,19
32537822604,25
32537822605,89
32537822607,3
32537822609,80
32537822611,69
32537822613,27
32537822882,8
32537822884,10
32537822886,88
32537822888,53
32537822890,89
32538227762,24
32539162780,45
32539462706,18
32539462707,36
32539598837,6
32539598838,30
32539598839,95
32539598840,90
32539598841,51
32539598842,89
32539598843,26
32539598844,78
32539598845,39
32539598847,26
32539598848,3
32539637177,49
32539759188,6
32539759190,28
32539759192,99
32539759194,20
32539759196,63
32539868812,88
32539868814,63
32539868826,63
32539868828,21
32539868866,53
32540980975,36
32541487721,14
32541795024,68
32541795025,83
32541795028,20
32541902740,65
32541902744,58
32541902901,42
32541902903,97
32541902906,16
32541902909,56
32541902912,52
32541902915,35
32541902918,87
32541902921,27
32541902924,27
32541902929,76
32541902934,62
32541969205,30
32541969207,61
32541979124,19
43389572272,32
32536457079,30
32540719329,10
32538513171,24
32540861375,13
15306813,11
32538743647,96
32536488424,43
32540799216,82
32540861379,67
32536357427,5
32539598849,26
159543,23
5792769,80
32536178440,85
32536488423,43
32538531294,19
32538743637,15
32538743640,36
32539162781,79
32540861369,9
32540861372,11
32537610611,7
11213653,90
21692943708,47
32536405661,47
32540799213,34
32540719317,32
32536405662,29
32536583417,47
43387868607,27
32540822086,73
32538675474,28
32538513169,66
32537664798,14
32540719320,76
3854612,85
32539598820,18
32541799151,57
10856805547,17
32538675471,77
32539598822,65
10859567743,20
32537720309,91
21691672959,25
4377261,29
10859815910,41
32540719332,50
32539598826,77
32536028143,49
10859968275,60
21691533252,98
32535959070,3
32535959084,50
10856916552,7
32535959090,77
32536287617,13
32537720299,63
32538581758,89
32541902846,70
32540926390,6
32540926388,80
21695338965,44
43395189275,31
43396963784,32
65080274033,16
32536412841,2
32540926392,97
10846953119,86
32536412845,85
32539597787,88
32540594927,97
32541909590,78
32536042383,13
32538847679,36
32538847682,12
32536412854,39
10854806031,28
10856256781,19
32539470002,51
32536417735,63
32541665333,14
32536412856,5
32541931621,17
8969523,13
15306646,23
15306651,24
15306652,47
15306655,62
15306656,85
17126590,18
17126591,77
17126592,52
17126593,1
17126594,60
17126595,32
17126596,60
17126597,19
17755303,49
18056826,64
18056827,99
18056828,67
18056829,25
18056830,98
18056831,79
18570494,37
18654960,50
10845688985,65
10845688986,16
10845688987,78
10845688988,32
10845688989,82
10845688990,58
10845688991,1
10846953412,43
10847261829,97
10848926215,97
10851109292,72
10851109294,21
10862869733,83
10862981726,76
10863164037,86
10863164040,28
21691175087,79
21691420564,76
21691735155,38
21691784188,86
21692111268,48
21692943991,30
21693097008,9
21693931724,88
32536326545,70
32537808888,69
32538580803,3
32537809208,72
32535936974,49
32537809214,20
43387865545,8
43389621073,67
32541259202,63
32538581940,83
32541795982,56
21693836924,81
32539469980,64
32535937024,89
65081406426,4
65081865683,79
65081865944,89
65081865947,95
65081865952,70
65081865961,8
65082126392,18
65082126393,30
65082126394,16
65082126395,63
65082126396,87
65082161141,82
65082430681,74
65082671829,60
65082671830,50
65082671831,56
65082857930,91
65082857961,66
65082858021,28
65082858022,48
65082858023,70
65083087670,61
65083559088,25
65083559089,92
65083559090,69
65083559158,65
65083559159,9
65083559160,92
65084444311,31
65085151509,35
65085197653,98
65085683681,38
65085740389,13
65085740402,30
65085740417,52
65085740421,97
65085740425,98
65085740428,14
65085740530,83
65085740531,13
65085740532,55
65085740533,84
65085888754,72
65085888796,43
65086068520,71
65086068553,28
65086068568,18
65086068600,73
65086429774,43
65086429804,39
65086429805,2
75917061945,82
75917061957,71
75917061966,47
75917176612,7
75917176617,67
75917236085,3
21695451625,94
32539597786,89
32535966918,9
32538581934,99
13186788,20
14940704,73
16455552,82
16784437,29
18056343,18
18056757,92
10845753019,26
10846812640,29
10847084683,99
10847084686,76
10847242014,72
10847242118,80
10847242121,82
10847242219,61
10847242220,95
10848783870,23
10848783872,54
10848925888,63
10849041116,90
10849041117,46
10849041138,84
10849041139,60
10850831481,6
10850831483,35
10850831485,26
10850831544,58
10850945800,58
10851158718,8
10851158719,91
10851794342,78
10852275331,20
10852275332,44
10852489835,49
10852489838,10
10852489842,53
10852489982,2
10852489987,5
10854552312,34
10854702604,61
10854702622,55
10854799073,78
10854799074,59
10854799075,77
10854805627,66
10854805652,5
10854805653,62
10854805654,58
10856584987,29
10856687978,62
10856687979,83
10856799901,58
10856799902,39
10856799903,32
10856799904,55
10856805640,73
10856805641,49
10857100671,70
10857116833,41
10857116834,93
10859815755,15
10859822729,29
10859968505,81
10859968506,67
10859968507,30
10860069487,67
10860069488,25
10863003098,24
21692234137,100
21698609887,38
32535936976,10
32535936980,72
32535936993,26
32535936996,75
32535937001,74
32535937003,17
32535937010,7
32535937015,17
32535966921,14
32535966924,85
32535966925,94
32535966940,86
32535966941,32
32535966942,75
32535966943,92
32536150334,39
32536150338,28
32536293302,12
32536480910,19
32536480919,3
32536480920,44
32536649149,24
32537663333,18
32537663334,85
32537663335,88
32537663336,6
32537663337,11
32537663338,24
32537663339,17
32537663340,23
32537809209,100
32537809210,26
32537809211,79
32537809212,85
32537809213,22
32538674520,7
32538742418,96
32539469984,15
32539469986,62
32539469988,79
32539469990,58
32539597777,30
32539597778,55
32539597779,64
32539597780,31
32539597781,10
32539597782,14
32539597783,70
32539597784,41
32539597785,97
32539707874,47
32540718688,82
32540718690,41
32540718694,58
32540806130,33
32540860627,32
32540860630,66
32541138001,90
32541581384,67
32541581386,71
32541581387,82
32541581391,69
32541909556,100
32541909564,43
32541909570,69
32541909574,75
32541909576,44
32541909579,81
32542105685,94
10860069768,75
32538530940,26
32535966981,60
21708037833,38
75931869620,46
75931869731,27
75931908025,44
75932306829,89
75932611874,47
75933300178,79
75933520653,13
75933645278,30
75933645280,54
75933968530,39
75933975837,23
32537657038,74
32541487622,12
32541788244,85
8969522,64
32535966977,65
11447674,76
21693592200,69
32536127221,85
32536417727,53
13354893,34
32537657045,62
32536349907,51
32537657043,42
21695451872,79
32535937065,35
32535937068,28
32536349929,35
32536649605,48
32537809222,30
32537809223,64
32537809224,21
32539597790,7
32539597791,84
32539597792,19
32539598621,54
32539598622,65
32539598623,81
32539598624,17
32539598625,82
32540860634,91
32541581479,34
32541722332,36
32539598620,64
32536349910,93
8969582,15
14937131,35
14937132,59
16784439,63
18056344,67
18056345,17
18056346,65
18056347,28
10845753020,80
10845753021,53
10863164066,91
32537300987,35
32536349919,21
16784438,55
32536417710,100
32540740789,23
32540740785,60
8969521,88
8969520,51
32540740782,51
32541909586,54
10860069769,89
32541581393,94
32536135000,35
32535937022,9
11447675,57
13354894,47
8969432,44
32536417701,65
8969524,94
32536402987,37
32536649123,3
32541817458,17
13186969,34
21695451626,3
21700302404,49
32535937027,100
32535937041,64
32535937045,42
32535937047,12
32535937059,66
32535966950,67
32535966953,51
32535966956,48
32535966957,85
32535966961,25
32535966963,29
32535966968,48
32535966971,7
32535966972,8
32535966973,15
32536012917,53
32536412833,48
32536412838,47
32537662379,95
32537662382,44
32537662384,53
32537663341,21
32537663342,60
32537663343,58
32537663344,36
32537663345,26
32537663346,89
32537663347,72
32537755996,95
32537809218,74
32537809219,19
32537809220,12
32537809221,37
32538847673,65
32538847675,15
32539469992,37
32539469994,71
32539469996,29
32539469998,46
32539470000,80
32539597788,56
32539597789,60
32540011310,94
32541581397,73
32541581398,36
32541581471,82
32541909582,51
32541979230,22
32542097039,7
32538581777,85
32537720363,88
32541795985,45
43389221692,32
43389221955,23
43389221956,100
43389221957,92
43389221958,31
43389221959,31
43389221960,68
43391010441,11
43391010442,50
43391010443,16
43391010444,11
43391010445,21
43391010446,37
43391010447,27
43391012244,55
43391012245,3
43391012246,19
43391012247,18
43391686992,56
43393370556,65
43393370557,29
75931586746,71
75931870516,91
75933690086,16
75933981544,83
75933981545,86
10862974406,61
32537720365,23
32536246101,80
32541902862,36
10860147659,3
32536028153,31
32539598846,46
43391845418,45
32535959118,69
8841308,41
32539598821,44
32537720301,18
10852489964,76
32536028140,94
21703001390,87
32541029414,13
32536019732,97
32537734937,70
32537734938,36
32537734939,69
32537734940,43
32537735052,45
32539760739,80
32539767198,5
32541817456,7
43389577359,50
21698609759,11
21691236705,11
32536042409,65
32537662692,59
32540910794,82
43389577206,65
13186954,69
32536028139,19
32541902858,20
32538581930,26
32537663332,44
32541029418,35
32539649037,56
43391778838,93
75932676569,97
75933685080,92
21692014319,35
13186943,79
11213711,8
11213694,64
32538531071,50
32541902838,77
4943087,73
17126643,38
17126644,63
10848748225,99
10848748230,57
10849003048,50
10849988382,56
32537830437,34
32541029676,89
7099217,56
65081717206,87
65081717207,54
65081866223,51
65082672021,63
65084083252,4
65084083253,22
65084818498,88
65085197459,47
65085197480,14
65085308646,67
32536703789,90
32538531067,53
32540919216,84
32535959004,94
32541902822,71
32535959110,1
32539759161,13
32539759163,72
32537726927,8
32537726929,62
32535959106,84
32539598824,76
10859673120,95
32538368944,67
32536055705,74
32536055708,9
32541397962,84
32537822590,87
10856805412,98
32537726931,15
10859822725,100
32536062536,74
32537822588,15
32537822586,100
11447801,46
21691182106,11
18056189,36
32540799206,22
14930402,23
32541902730,10
32539462705,29
10848783793,62
32536055727,24
32537720305,96
32539598823,44
32541940019,4
32536062563,90
10860148018,94
32536062539,41
75933426340,46
10850831594,51
32537822583,82
32538581754,16
32541737627,54
10860148288,95
10856584502,78
32539759164,17
10854680378,98
32536062542,62
32536028122,73
32535959064,47
32541902843,57
32537720297,11
18056188,73
32541979123,47
32538368987,3
32539759130,7
32537726913,81
21695451661,75
10845752925,23
159431,91
159429,3
32539759563,91
2321172,44
32536040393,80
32536040939,59
32536040941,97
32536386216,46
32537656251,46
32537719184,97
32537719185,69
32537719186,75
32537830376,54
32538538116,55
32539462213,67
32539462214,74
32540919559,13
32541810777,99
32541895728,19
32541895730,21
32541895733,46
32541997816,60
2321169,100
32539598819,18
32541902819,59
10859968498,47
43389177399,68
32535959069,27
2321167,66
2321149,33
10847242122,47
75931643438,34
75932333631,71
11213462,53
32537720291,80
159428,31
5760401,26
5062921,27
32536055729,23
32537822596,77
32537822598,26
32539759167,86
32539759168,86
32536062551,29
10862996100,3
32538369004,53
32536062545,84
32539759170,88
10852281770,62
10850945904,26
32537822872,97
32541795020,59
32541737605,90
32539759165,46
10860069830,99
32537726933,74
32539759178,67
32539759176,74
32536062550,69
32538369001,22
14930404,81
14930409,30
15137764,61
16784312,100
16784313,78
16784314,97
18056190,61
20020817,19
10845752926,62
10846072012,94
10849435216,30
10863736176,73
21691175198,47
21691421525,64
32537524233,7
32538368684,66
32539758527,18
32541730499,15
32537720303,2
32537822874,31
10862996110,8
11213461,9
32535959099,98
32535959093,20
32536028131,70
32536398659,9
32537822880,49
32537822876,30
16784311,81
32537822878,10
6807882,39
10852535279,29
10854271765,2
10857432021,82
43391845416,75
32539759172,3
32541737601,62
32536417025,72
32540909913,29
32536417028,83
32540909916,45
32538581751,16
32535959066,80
32537726935,46
10850831781,4
10854805910,67
32540612310,76
32537822868,45
32537822870,29
10849003358,12
10850254077,28
32536112333,45
32541029679,90
32541811323,56
32539598815,61
32539759160,62
32541418962,15
43387868605,74
32539598816,57
32535959052,39
32539598818,42
32539598817,1
32537720293,86
32541575625,11
10852275167,69
10847672288,11
32536417022,96
32538749780,100
54227528726,29
5760346,42
32541030327,86
10863163445,23
159432,45
159430,81
10863407773,43
32541903807,79
32538749777,54
32536071183,88
32536657214,99
32540602884,68
32541030323,91
32537663201,17
32536071187,47
32538674485,16
32538511392,45
10855028997,70
32540595913,3
32540602881,35
32536657209,78
10851034573,96
65079582279,100
32540799197,53
32537720295,75
32535959060,26
32535959056,77
21692943900,5
32536042169,31
32541259645,46
32540920560,99
32540920557,79
18197863,93
32539648716,38
32540920553,44
32540920552,12
32540821809,19
32541453372,15
32538679013,73
32540799203,88
32540799200,22
32539759174,32
43396118344,99
32538687735,52
11213529,11
10863617036,21
75931643425,64
75933091639,50
32538687741,78
32541941835,5
10855351990,34
32535952122,62
32535952125,21
32535952132,73
32535952134,12
32535952139,3
32535952150,10
32535952157,58
32535952161,11
32535952163,2
32535952167,95
32535952168,43
32535952171,79
32535957612,37
32535957615,45
32535957618,35
32535957619,45
32535957622,93
32535957624,13
32535957625,98
32535957628,14
32535957631,18
32535957649,26
32536223764,90
32536237736,97
32536408763,13
32536408770,9
32536408773,53
32536408774,56
32536408779,65
32536408782,46
32536408786,53
32536408790,91
32536494710,30
32537524217,30
32537524222,84
32537524225,3
32537524227,97
32537524229,18
32537524231,59
32537816341,9
32537816342,48
32537816344,89
32537816346,23
32537816348,17
32537816350,92
32537816352,57
32537816354,44
32537816356,14
32537816358,82
32537816359,87
32537830723,21
32537830724,27
32537830725,47
32537830726,36
32537830727,44
32537830728,19
32537830729,86
32537830730,98
32537830731,44
32538368611,57
32538749680,13
32539614213,65
32539614214,52
32539614215,6
32539614216,17
32539758405,54
32539758406,48
32539758407,98
32539758408,45
32539758409,88
32539758410,89
32539758523,35
32539758524,78
32539758525,65
32539758526,45
32539760468,82
32539767197,13
32539897260,1
32540861035,35
32540926304,33
32541456477,3
32541588932,71
32541588937,56
32541588940,44
32541730485,31
32541730489,53
32541730491,97
32541730493,30
32541730496,69
32541758686,98
32541758691,4
32541758696,76
75931925766,18
75933690070,50
75933690074,16
75933790566,88
75933981534,37
75933981543,71
43398059015,14
21700302406,4
18056186,14
32541722281,8
32540909037,52
21697953552,42
32539461749,67
10863288339,16
21705708144,96
32540602802,50
21700798984,78
32541722284,1
32536027223,84
32541340028,43
32536327407,53
32541581173,38
21691679099,54
32536140804,43
32538668393,63
10846953643,10
32537649766,18
32537649768,86
2414306,83
32537649770,61
32541722278,28
8841368,18
8841369,56
8841370,76
11213708,98
13186950,39
32535959031,15
32535959037,75
32536416283,69
32536416284,100
32537720283,99
32537720285,91
32537720287,57
32538679601,35
32538679605,9
32538742615,21
32539598812,12
32539598813,51
32540595293,54
32540595296,3
32540595299,42
32541902833,68
32538581748,85
11213706,7
11213707,75
32536656983,57
32536040845,67
32536040880,9
32536040887,27
32536040890,16
32536040894,72
32536040898,36
32536040904,26
32536040908,57
32536040909,39
32536040916,62
32536040919,73
32536040922,92
32536040934,83
32536110720,91
32536110722,81
32536110724,52
32536110728,26
32536110731,14
32536110734,7
32536110740,70
32536110743,23
32536110745,16
32536110752,16
32536110756,45
32536110759,6
32536110766,77
32536110776,32
32536494547,63
32536494553,15
32536494561,68
32536494568,31
32536494574,97
32536494579,4
32536494584,70
32536657109,93
32537300985,32
32537300986,10
32537664790,45
32537664791,80
32537664792,11
32537664793,43
32537664794,83
32537664795,44
32537664796,70
32537664797,2
32537719149,15
32537719150,52
32537719151,55
32537719163,78
32537719164,85
32537719165,19
32537719166,72
32538538418,78
32538538421,91
32538538424,93
32538538426,11
32538538431,31
32538538434,38
32538749693,74
32538749697,92
32538749702,64
32539462291,38
32539462292,66
32539462293,8
32539462294,16
32539462295,10
32539462296,62
32539462297,58
32539462298,52
32539462299,99
32539462300,22
32539462301,54
32539462302,48
32539462303,7
32539462304,80
32539462305,78
32539477425,15
32539477426,75
32539477427,15
32539477428,97
32539477429,47
32539477430,36
32539477431,59
32539477432,77
32539477433,52
32539477434,6
32539477435,76
32539477436,78
32539821021,9
32539821023,95
32539821026,22
32540719789,28
32540719792,12
32540719795,32
32540719798,50
32540919212,46
32541259751,89
32541806505,55
32541806507,13
32541895700,83
32541895703,91
32541895706,24
32541895709,43
32541895713,53
32541895716,8
32541895719,53
32541895722,68
32541895725,12
32541895726,12
32541918663,25
32541918667,36
32541918673,53
32541918676,8
32541918681,38
32541923490,10
43390941608,1
18056187,6
10852852296,44
10854503056,69
10857321183,65
10858582234,93
32536140822,26
32536140824,47
32536657101,77
32537649776,85
32537649778,68
32538422221,8
32539461652,81
43391845414,37
10862974480,61
32536140807,29
32536140810,50
32536140812,60
32536140819,20
32536656987,22
32536656993,25
32536822356,48
32537517945,82
32537649772,6
32537649773,99
32537649775,33
32538368075,56
32538675820,57
32538675825,98
32538742608,19
32538749686,48
32538749689,59
32539461650,36
32539461651,93
32540861810,71
32540861813,90
32541576022,59
32541576026,9
32541581175,76
32541581179,21
32541581183,26
32541581186,68
10852909415,94
5760508,65
32540168179,28
32535959021,19
32537720281,75
32541902830,6
32535959029,54
32539598808,38
11213712,50
32539598809,79
32537792085,23
75931584727,81
75931588381,3
75931808471,2
75932016931,58
75932406135,91
75932566862,33
75933345980,58
75933520818,48
75933645256,52
75933975765,74
10863164634,15
21695339057,66
21697953963,82
32536140826,43
32536140828,34
32536140832,4
32536327411,93
32536327414,78
32536327419,50
32536327426,23
32536327442,37
32536327446,38
32537649780,24
32537649782,95
32537712365,80
32537712367,11
32537712369,76
32537712371,81
32537712373,99
32537712375,38
32538742612,61
32539461653,41
32539461654,54
32539461750,12
32539461751,16
32539461752,89
32539461753,17
32539461754,67
32539461755,40
32539461756,24
32539461758,36
32539461759,63
32539461760,48
32539844849,15
32541581190,18
32541581193,16
32541722289,73
32541722292,31
32541722295,46
32541722299,6
32542045273,11
32540861806,73
32538675816,22
32536656986,86
32538675812,63
21695531372,67
32536027225,7
32537712364,58
2321107,62
5973893,57
32540861808,76
21699945147,11
5760350,42
159391,57
3850144,18
5760348,52
32538668408,13
5860593,85
1043422,33
32536027749,94
32536142352,38
32537670599,49
32537755978,40
32539483949,26
32539483950,52
32541817971,10
32541818145,95
43393945806,99
159392,69
10856799767,1
21699945146,17
984002,45
32538749763,28
32536140801,66
6807937,87
10852272068,81
32539461748,61
32536327402,6
32537712362,22
32537712360,8
32537712359,53
32538749768,36
32538749771,50
32538749774,51
32538679010,58
32537517765,84
32536126835,21
32536133247,99
32540821804,49
32536327386,68
32541794757,51
32541279764,97
21697953891,62
21700799121,57
32536027698,71
32536027699,76
32536027700,37
32536027701,80
32536027722,62
32536027723,19
32536027724,18
32536027725,78
32536142338,9
32536142342,89
32536142346,66
32536142349,24
32536294392,48
32536417890,55
32536417893,45
32536417896,79
32536417900,99
32536417903,10
32536417906,9
32536424052,2
32536424058,72
32536424068,82
32536424076,59
32536424086,59
32536655423,30
32536822334,75
32537538081,79
32537538082,56
32537538083,97
32537538084,42
32537670594,51
32537670595,36
32537670596,98
32537670597,93
32537670598,44
32537735060,74
32537735061,54
32537735062,22
32537735063,21
32537735064,24
32537735065,12
32537735066,70
32537735067,54
32537817452,79
32537817496,3
32537831209,74
32537831210,68
32537831211,12
32537831212,92
32537831213,51
32538674991,87
32539483931,1
32539483940,100
32539483941,73
32539483942,93
32539483943,51
32539483944,72
32539483945,81
32539483946,91
32539483947,44
32539483948,57
32539484416,43
32539484417,68
32539484418,95
32539484419,7
32539614738,21
32539614739,85
32539614740,100
32539614741,44
32539614742,88
32539614750,72
32539614751,25
32539614752,60
32539670400,99
32539670401,30
32539670402,71
32540718998,92
32540822051,20
32541760017,3
32541760046,68
32541760049,10
32541776463,62
32541817954,94
32541817956,100
32541817961,66
32541817965,77
32541817968,8
32541818119,98
32541818128,7
32541818135,59
32541818137,67
32541818142,24
32541818149,47
32541931446,49
32541931455,7
32541940239,53
32541940242,73
43389177541,85
43389177542,6
43389177543,2
43390941836,24
43390941837,78
43393202158,83
21695948569,32
32537720273,13
32538840420,46
32539598803,13
32538581717,75
2321105,85
16455504,91
10848011643,72
10854695454,52
10856799809,97
10860147362,43
32535958973,63
32536127440,65
32539598794,71
43389572269,83
10848925989,86
32536028097,62
32536028101,24
32540798224,79
32540798229,61
32539598790,16
32541902804,17
43389577170,62
43393282302,30
32539597793,55
32541138005,64
32536041838,27
32537809322,79
32539752840,46
32539760633,5
10860011562,6
32537657041,19
32536481199,40
32539598618,64
32540740779,34
75933947005,96
32539649038,50
32536386673,90
32536386676,25
32537809359,95
32537809361,36
32537817299,50
43389577298,24
32535943003,57
32536135080,68
32541397714,96
32535959040,4
32535959001,95
32535959008,16
32536028117,53
32541456274,49
32539598805,13
32539598810,35
32539598811,70
32541279778,72
32536951984,30
65084818497,15
65085100310,64
65086758005,83
21697758267,15
32541794769,44
32538581719,50
43388014916,35
43389572270,72
43390941665,80
32540799182,72
32540799180,65
32536398656,74
32536398655,12
32539598791,92
32539868819,57
43389239267,61
43389577169,15
32539759210,54
32541795051,42
32536062641,98
32540909919,22
10856585117,49
32537822900,81
32536583134,74
32536062645,54
32537822902,19
32536417044,52
32536417042,81
32540909922,76
32539598891,9
32541902983,25
43396963824,18
32539759553,78
32536071155,27
32537663197,66
